Call ID,CallTimestamp,CallDuration,Call Type,EmployeeID,WaitTime,CallAbandoned
550,6/21/2021 9:25,851,1,E778362,0,0
551,6/4/2021 12:31,1282,3,D774655,0,0
552,6/17/2021 10:58,1255,3,S564705,0,0
553,6/27/2021 13:37,601,1,T664783,191,0
554,6/12/2021 11:31,182,2,V228277,15,0
555,5/19/2021 9:19,786,2,G727038,11,0
556,5/27/2021 13:23,408,1,V126561,0,0
557,5/2/2021 9:13,730,3,V228277,13,0
558,6/14/2021 13:21,151,3,J419954,0,0
559,6/18/2021 8:51,1242,3,E988252,0,0
560,6/1/2021 10:06,1318,2,F542348,14,0
561,6/14/2021 13:55,1124,3,U641256,26,0
562,5/24/2021 10:50,239,3,S704443,5,0
563,5/8/2021 10:41,963,3,O362956,0,0
564,6/10/2021 12:53,1179,1,J549755,0,0
565,6/9/2021 13:22,818,3,J173690,0,0
566,5/1/2021 12:47,298,3,B971624,21,0
567,5/24/2021 12:54,442,3,P286634,18,1
568,5/25/2021 9:33,340,2,M163408,140,0
569,5/19/2021 11:53,829,3,N119221,19,1
570,5/19/2021 12:30,797,3,T398672,6,0
571,6/15/2021 15:05,1439,3,S704443,0,0
572,6/28/2021 13:52,309,2,O362956,0,0
573,5/27/2021 10:54,328,3,U559430,27,1
574,5/14/2021 9:04,149,3,T398672,30,0
575,6/14/2021 15:06,787,3,M163408,0,0
576,6/30/2021 8:40,1411,2,I543040,28,1
577,5/18/2021 9:10,406,1,S704443,28,0
578,6/29/2021 14:28,1285,3,G727038,0,0
579,6/3/2021 13:33,282,3,U641256,0,0
580,6/8/2021 13:18,144,3,U641256,0,0
581,6/12/2021 13:13,254,2,J419954,0,0
582,6/13/2021 12:08,1117,2,K915074,20,0
583,5/3/2021 11:40,1313,1,S564705,21,0
584,5/9/2021 8:44,382,3,E243130,5,0
585,5/13/2021 9:00,801,3,V228277,5,0
586,5/14/2021 13:35,104,3,M794992,9,0
587,5/24/2021 11:38,1193,3,K273930,0,0
588,5/10/2021 10:12,944,1,N119221,6,0
589,6/25/2021 8:24,781,3,N620104,21,0
590,5/2/2021 15:15,76,3,I543040,1,0
591,5/7/2021 14:28,502,3,H438047,30,0
592,5/3/2021 11:58,389,3,V126561,141,1
593,6/29/2021 12:32,221,2,F542348,0,0
594,6/20/2021 14:41,1239,2,K273930,26,1
595,5/31/2021 11:42,989,3,J549755,74,0
596,6/3/2021 9:45,1362,2,X991580,25,0
597,6/26/2021 8:22,784,1,A475155,9,0
598,5/30/2021 10:54,38,2,Y193775,11,0
599,6/4/2021 14:45,522,2,U559430,10,0
600,6/6/2021 8:14,510,2,N772493,14,0
601,6/9/2021 12:40,700,1,T398672,183,1
602,5/6/2021 8:39,282,3,Q921541,23,0
603,5/20/2021 12:58,660,3,N119221,21,0
604,5/27/2021 14:34,1122,3,O856292,0,0
605,5/29/2021 14:00,460,3,A166733,8,0
606,6/1/2021 10:47,1275,3,A166733,25,0
607,5/22/2021 8:01,1383,3,C319958,26,0
608,5/1/2021 15:06,557,1,M855788,10,0
609,6/1/2021 15:50,1191,2,X991580,0,0
610,6/12/2021 9:07,149,2,C319958,0,0
611,5/10/2021 9:16,447,3,B861430,23,0
612,6/2/2021 12:52,145,3,M855788,272,0
613,6/22/2021 13:26,970,2,B651033,0,0
614,5/27/2021 11:34,1466,2,Y193775,4,0
615,6/4/2021 9:36,1085,2,Q921541,0,0
616,6/17/2021 9:09,951,3,E243130,0,0
617,5/5/2021 15:24,1460,3,K273930,167,1
618,6/1/2021 11:05,1261,2,M794992,142,0
619,5/18/2021 14:37,674,2,S274120,0,0
620,5/13/2021 11:08,113,3,U641256,0,0
621,6/9/2021 13:37,657,3,J419954,0,0
622,5/7/2021 12:22,60,3,G727038,21,0
623,6/13/2021 9:02,588,1,M794992,0,0
624,5/21/2021 15:34,183,2,U641256,0,0
625,5/26/2021 15:52,1207,3,Y193775,283,0
626,5/8/2021 8:55,670,1,G727038,0,0
627,5/27/2021 11:30,1299,2,E243130,0,0
628,5/19/2021 11:47,1122,2,K399501,0,0
629,6/15/2021 15:34,678,3,M794992,21,0
630,6/4/2021 9:17,429,3,X825147,0,0
631,5/17/2021 15:24,424,2,T664783,9,0
632,5/9/2021 11:34,60,3,T659609,18,1
633,5/29/2021 11:02,529,2,C206355,23,0
634,5/26/2021 14:55,914,1,K915074,0,0
635,5/15/2021 15:16,711,3,M794992,15,0
636,5/5/2021 11:13,875,2,K915074,21,0
637,6/17/2021 14:30,186,2,D411745,9,0
638,5/8/2021 9:59,594,2,T387561,3,0
639,5/11/2021 8:52,1172,3,X409223,5,0
640,6/6/2021 10:37,92,3,D774655,0,0
641,6/7/2021 11:09,552,3,V126561,0,0
642,6/24/2021 15:49,480,3,T387561,29,0
643,5/1/2021 13:42,1204,2,V732706,13,0
644,6/13/2021 12:30,119,1,H438047,9,1
645,6/26/2021 10:24,636,3,C206355,13,0
646,5/25/2021 10:19,809,3,S564705,2,0
647,6/9/2021 14:48,128,3,K418200,5,0
648,6/13/2021 8:04,335,2,N620104,0,1
649,5/22/2021 12:07,285,3,E988252,228,0
650,5/12/2021 8:09,1432,3,J192194,11,0
651,6/13/2021 12:21,318,3,V228277,14,0
652,5/19/2021 9:50,319,3,B861430,8,0
653,5/15/2021 8:52,1226,2,U194381,28,0
654,6/1/2021 8:52,1230,2,Q921541,9,1
655,6/27/2021 12:04,84,3,O856292,12,0
656,6/3/2021 9:36,139,3,M855788,0,1
657,5/31/2021 15:40,1338,1,H438047,0,0
658,6/9/2021 14:18,482,1,G727038,0,0
659,5/26/2021 10:56,976,3,I543040,41,0
660,5/10/2021 8:19,577,1,C206355,0,0
661,5/23/2021 14:56,1258,3,K418200,0,0
662,6/19/2021 9:04,1002,3,E988252,1,0
663,6/3/2021 15:20,1219,3,D774655,121,0
664,6/30/2021 10:09,639,1,I543040,0,0
665,6/22/2021 9:03,406,3,K418200,28,0
666,5/30/2021 9:28,1170,3,B971624,3,0
667,5/29/2021 11:19,554,3,S564705,0,0
668,5/14/2021 11:39,793,3,B651033,8,0
669,6/19/2021 13:34,985,3,J632516,16,0
670,5/29/2021 13:37,683,2,B861430,0,1
671,6/1/2021 11:58,1440,3,B651033,160,0
672,5/15/2021 13:33,127,1,X409223,0,0
673,5/29/2021 14:58,45,2,E988252,0,0
674,5/15/2021 15:27,736,3,I543040,200,0
675,6/14/2021 13:25,530,3,N119221,10,0
676,6/5/2021 10:35,317,3,F533051,278,0
677,6/9/2021 14:02,411,3,E778362,2,0
678,5/14/2021 10:59,123,3,O362956,21,0
679,5/7/2021 10:31,1126,1,B971624,13,0
680,5/6/2021 9:09,484,3,M855788,9,0
681,6/30/2021 13:13,441,3,S564705,0,0
682,6/10/2021 14:00,1272,1,C319958,0,0
683,5/15/2021 10:44,383,2,N772493,0,0
684,6/7/2021 13:50,784,1,E778362,10,0
685,6/19/2021 14:29,778,1,J632516,7,0
686,6/18/2021 12:03,746,1,S564705,5,0
687,5/14/2021 12:53,443,3,K669566,18,0
688,6/13/2021 13:54,103,3,I543040,11,0
689,6/6/2021 10:33,314,2,E137708,20,0
690,5/24/2021 15:32,1121,2,P286634,0,0
691,5/11/2021 13:25,251,2,N119221,0,0
692,6/5/2021 9:24,18,3,V732706,12,1
693,6/2/2021 8:19,793,3,F542348,28,0
694,5/14/2021 15:54,595,3,X991580,29,0
695,6/6/2021 11:16,442,3,F533051,0,0
696,6/17/2021 15:46,1389,2,X825147,188,0
697,6/9/2021 11:11,1230,2,E137708,249,0
698,6/20/2021 13:16,1451,3,S704443,129,0
699,6/30/2021 15:56,534,1,C206355,0,0
700,5/1/2021 14:59,1274,3,B971624,6,0
701,6/23/2021 11:39,1019,2,J192194,16,0
702,6/29/2021 10:12,160,2,B971624,0,0
703,6/15/2021 14:31,191,3,X409223,0,0
704,6/20/2021 12:04,951,2,T664783,14,0
705,6/26/2021 15:47,822,2,K399501,15,0
706,5/30/2021 12:22,456,3,O362956,0,0
707,5/10/2021 14:15,640,3,K273930,3,0
708,5/29/2021 13:17,1427,2,F533051,12,0
709,5/30/2021 9:40,592,3,G727038,128,0
710,5/22/2021 9:58,239,3,K273930,18,0
711,6/13/2021 11:44,1303,2,F542348,0,0
712,6/21/2021 10:30,762,2,A166733,202,0
713,5/15/2021 13:05,1458,1,V828034,6,0
714,6/20/2021 10:33,1359,2,O362956,11,0
715,5/26/2021 14:42,351,3,E778362,221,0
716,6/5/2021 10:28,921,1,B861430,285,0
717,5/29/2021 8:38,1346,2,G586239,0,0
718,6/8/2021 12:22,45,2,Y193775,0,0
719,6/3/2021 13:19,686,2,D411745,0,0
720,6/8/2021 9:08,259,2,K915074,0,0
721,5/4/2021 10:49,707,2,A475155,0,0
722,5/26/2021 9:34,173,1,G586239,25,0
723,5/18/2021 14:46,1166,2,N470942,0,0
724,5/12/2021 8:46,213,1,B861430,178,0
725,5/12/2021 9:01,850,2,P286634,0,0
726,5/28/2021 12:24,956,2,X110622,0,0
727,5/11/2021 9:53,1378,3,K222775,0,0
728,6/26/2021 14:44,1302,3,V228277,0,0
729,5/22/2021 14:09,1036,3,D411745,0,0
730,5/5/2021 10:42,661,3,I281837,85,0
731,6/5/2021 11:01,1194,1,A475155,28,0
732,6/26/2021 8:27,136,3,V828034,0,0
733,5/28/2021 10:53,943,3,P203824,0,0
734,6/29/2021 10:18,414,3,J173690,0,0
735,5/18/2021 10:50,1113,2,T398672,0,0
736,6/24/2021 10:56,715,2,J419954,0,0
737,6/23/2021 10:40,1265,3,H438047,1,0
738,5/29/2021 9:12,568,3,V228277,11,0
739,5/10/2021 13:59,1406,1,K273930,29,0
740,5/3/2021 10:10,921,3,J419954,27,0
741,5/3/2021 9:25,14,3,E988252,0,0
742,6/11/2021 15:45,807,3,X991580,9,0
743,5/23/2021 11:10,367,2,O362956,17,0
744,6/17/2021 15:23,794,3,T659609,18,0
745,6/25/2021 12:07,977,3,E778362,0,0
746,5/19/2021 11:38,1425,3,K222775,29,0
747,6/2/2021 14:42,133,3,N470942,4,0
748,5/6/2021 8:06,1480,3,D411745,21,0
749,6/7/2021 12:01,93,3,S704443,17,0
750,5/17/2021 13:45,367,3,S564705,0,0
751,5/15/2021 14:20,1376,2,O856292,2,0
752,6/3/2021 9:30,773,3,N620104,5,0
753,5/5/2021 14:01,1080,1,O362956,0,0
754,5/17/2021 13:44,640,3,S704443,30,0
755,5/21/2021 12:22,458,1,K669566,10,0
756,6/18/2021 9:17,352,2,J549755,23,0
757,6/8/2021 8:53,985,2,J173690,6,0
758,6/25/2021 11:38,1326,3,J632516,24,0
759,6/22/2021 15:26,1243,2,X825147,17,0
760,6/10/2021 10:48,931,3,D774655,0,0
761,5/13/2021 14:52,626,1,E137708,28,0
762,5/12/2021 11:02,1007,3,I281837,0,0
763,5/28/2021 15:34,162,2,J419954,26,0
764,5/2/2021 10:14,1475,2,N119221,0,0
765,6/12/2021 15:48,78,2,S274120,2,0
766,5/17/2021 15:01,1162,3,K669566,0,0
767,5/19/2021 8:07,800,2,K418200,0,0
768,5/22/2021 14:03,651,1,U559430,92,0
769,5/20/2021 12:49,40,2,Q921541,0,0
770,6/22/2021 8:36,411,3,M855788,0,0
771,5/10/2021 8:48,675,2,J549755,20,0
772,6/13/2021 13:45,1179,2,K273930,10,0
773,6/2/2021 11:10,584,1,K222775,0,0
774,6/20/2021 10:44,412,2,K399501,0,0
775,6/25/2021 13:19,643,1,Y193775,0,1
776,5/23/2021 11:03,669,3,J173690,12,0
777,5/5/2021 9:45,1062,1,T659609,10,1
778,6/2/2021 10:35,360,1,I543040,0,0
779,5/6/2021 9:39,1182,3,A475155,0,0
780,6/29/2021 15:08,931,3,A166733,17,0
781,5/12/2021 13:17,271,3,I281837,29,1
782,6/15/2021 11:12,1073,2,E988252,148,0
783,5/1/2021 12:27,497,3,E243130,29,0
784,6/24/2021 14:53,679,3,Q921541,0,0
785,5/26/2021 9:50,636,3,S564705,15,0
786,5/2/2021 8:40,812,2,J173690,0,0
787,5/27/2021 12:40,960,2,X409223,9,1
788,5/8/2021 14:47,1415,3,F533051,0,0
789,6/9/2021 10:50,281,2,K273930,100,0
790,5/3/2021 9:21,766,3,T664783,247,0
791,5/30/2021 8:24,1353,2,T664783,7,0
792,6/13/2021 10:24,1401,2,U559430,7,0
793,5/9/2021 12:49,1150,1,E137708,0,0
794,5/28/2021 12:00,115,3,V228277,4,0
795,5/12/2021 11:29,1057,3,S564705,10,0
796,6/4/2021 9:14,1317,2,V732706,19,0
797,5/17/2021 15:25,576,2,Y193775,0,1
798,6/5/2021 11:30,1259,3,O856292,0,0
799,5/20/2021 10:45,203,3,U641256,0,0
800,6/26/2021 8:11,391,3,K273930,30,0
801,5/7/2021 12:19,1059,2,T398672,0,0
802,5/30/2021 10:14,1113,2,B971624,6,0
803,6/27/2021 8:11,187,3,O856292,0,0
804,5/11/2021 9:41,1368,3,B651033,87,0
805,6/6/2021 14:45,451,3,I992869,26,0
806,6/29/2021 13:30,610,3,L736768,140,0
807,6/14/2021 11:54,167,2,C206355,26,1
808,6/10/2021 10:32,363,3,S564705,0,0
809,6/1/2021 14:30,1072,2,I992869,0,0
810,5/13/2021 14:15,604,3,G586239,26,0
811,6/17/2021 13:34,1095,2,E778362,9,0
812,5/1/2021 10:00,416,2,U641256,18,0
813,6/26/2021 15:10,855,2,D411745,1,0
814,5/5/2021 13:08,388,2,B971624,7,0
815,6/7/2021 15:25,1033,3,H438047,0,0
816,6/22/2021 14:49,1393,3,D774655,0,0
817,6/22/2021 14:24,1035,1,V828034,300,0
818,5/1/2021 15:40,215,3,C319958,0,0
819,5/19/2021 10:02,1419,3,S704443,7,0
820,6/20/2021 14:14,217,3,U559430,167,0
821,6/22/2021 10:46,1412,1,M855788,4,0
822,5/22/2021 12:51,705,2,C206355,0,0
823,6/21/2021 10:04,1163,3,J173690,14,0
824,6/24/2021 9:46,1274,3,K273930,28,0
825,5/17/2021 13:42,1327,1,I543040,266,0
826,5/1/2021 11:20,205,2,J192194,0,0
827,5/4/2021 8:38,238,3,C206355,0,0
828,5/21/2021 15:53,1495,3,N119221,0,1
829,5/10/2021 12:13,521,3,E243130,18,0
830,6/14/2021 12:00,120,2,H438047,0,0
831,6/24/2021 9:17,288,2,D411745,129,0
832,5/4/2021 15:35,480,3,L736768,12,0
833,5/12/2021 9:50,88,2,P286634,0,0
834,5/31/2021 14:50,1241,3,I543040,0,0
835,5/24/2021 10:35,301,3,J173690,14,0
836,5/8/2021 9:05,1346,3,F533051,100,0
837,5/29/2021 9:50,823,3,A166733,0,0
838,5/1/2021 13:15,356,2,H438047,8,0
839,6/6/2021 8:22,780,3,N620104,210,0
840,5/9/2021 8:51,233,3,D411745,3,0
841,5/6/2021 13:24,85,2,E778362,14,0
842,6/17/2021 13:04,1170,3,H438047,66,0
843,6/29/2021 12:49,232,2,P286634,228,0
844,6/8/2021 15:05,595,3,X991580,28,0
845,5/21/2021 15:22,567,1,M855788,172,0
846,6/14/2021 11:24,589,1,T664783,20,0
847,5/4/2021 14:25,484,2,A166733,15,0
848,6/5/2021 9:55,689,2,T659609,0,0
849,5/26/2021 9:28,298,2,N772493,0,0
850,5/6/2021 10:07,1197,2,C319958,15,0
851,6/5/2021 9:16,52,3,N119221,2,0
852,6/29/2021 11:54,643,3,G586239,0,1
853,5/25/2021 13:09,626,1,D774655,0,0
854,6/12/2021 9:43,1460,2,X409223,0,0
855,6/20/2021 13:12,387,2,K669566,25,0
856,6/15/2021 8:28,172,2,N470942,22,0
857,5/10/2021 10:02,993,3,M794992,8,0
858,6/26/2021 9:23,1459,3,C206355,0,0
859,5/31/2021 8:12,535,2,A475155,17,0
860,5/10/2021 12:53,9,2,B651033,0,0
861,5/7/2021 13:15,1105,3,Q921541,26,0
862,6/30/2021 8:01,34,1,K915074,23,1
863,5/4/2021 9:05,210,1,U641256,244,0
864,5/18/2021 13:37,1139,3,V126561,9,0
865,5/27/2021 13:21,586,3,T659609,0,0
866,6/22/2021 10:51,512,3,J549755,13,1
867,5/11/2021 8:59,658,3,K418200,14,0
868,5/26/2021 15:29,767,3,J549755,0,0
869,6/29/2021 14:18,1213,3,S274120,0,0
870,5/17/2021 10:09,816,3,F533051,22,0
871,6/11/2021 10:14,1041,3,E778362,0,0
872,6/4/2021 11:37,6,3,F533051,0,0
873,5/22/2021 13:53,599,3,T664783,28,0
874,6/11/2021 9:39,654,2,M855788,120,0
875,5/5/2021 14:12,17,3,E778362,22,0
876,5/29/2021 11:24,492,3,J632516,0,0
877,6/12/2021 10:53,127,3,T664783,0,0
878,6/5/2021 11:47,425,3,U559430,7,1
879,5/10/2021 11:58,3,3,T659609,221,0
880,6/23/2021 12:53,1074,2,F533051,0,0
881,5/19/2021 11:59,230,1,K669566,9,0
882,6/14/2021 11:27,947,3,T387561,0,0
883,6/16/2021 8:07,1183,3,B651033,0,0
884,6/17/2021 10:28,155,1,E137708,29,0
885,5/2/2021 13:22,1013,3,D411745,1,0
886,6/5/2021 12:40,1445,2,C206355,26,0
887,5/29/2021 9:36,262,3,T387561,0,0
888,5/22/2021 15:17,347,3,X991580,0,0
889,6/16/2021 12:14,524,2,Q921541,7,0
890,6/17/2021 11:16,650,2,M855788,17,0
891,6/28/2021 10:14,45,3,H438047,0,0
892,6/18/2021 10:32,524,2,S704443,0,0
893,5/13/2021 10:56,19,2,I543040,0,1
894,6/16/2021 12:50,532,3,M794992,0,0
895,6/11/2021 11:39,1341,3,V228277,19,0
896,5/8/2021 14:46,30,2,L736768,200,0
897,5/18/2021 10:03,839,3,I543040,0,0
898,6/11/2021 12:58,1030,2,M794992,30,0
899,6/10/2021 14:46,479,1,B861430,21,0
900,6/10/2021 12:35,983,3,J419954,21,1
901,6/20/2021 14:17,1222,2,S564705,0,0
902,6/7/2021 13:19,802,2,U194381,0,0
903,5/31/2021 11:35,48,1,S704443,0,0
904,6/29/2021 12:54,207,3,I543040,3,0
905,5/17/2021 14:28,1130,1,I281837,135,0
906,6/2/2021 14:52,606,2,J192194,0,0
907,6/25/2021 15:22,1198,3,J549755,0,0
908,5/8/2021 9:23,75,3,K669566,17,0
909,6/12/2021 15:26,1239,2,O362956,20,0
910,5/9/2021 12:00,857,3,B651033,0,0
911,5/21/2021 11:53,1380,3,G586239,15,0
912,6/5/2021 11:20,1036,2,N772493,0,0
913,6/13/2021 12:40,370,2,T659609,0,0
914,5/23/2021 9:18,377,3,V228277,0,0
915,6/6/2021 9:23,1004,2,K418200,0,0
916,5/2/2021 8:20,391,2,L736768,0,0
917,5/15/2021 13:18,1265,2,H438047,0,0
918,5/23/2021 14:36,1013,3,K418200,140,0
919,6/22/2021 14:56,51,1,T387561,0,0
920,5/17/2021 14:07,656,2,X409223,0,1
921,6/3/2021 10:11,229,3,A166733,0,0
922,6/16/2021 8:27,861,3,N470942,0,0
923,5/29/2021 8:52,1497,1,J173690,1,0
924,6/26/2021 14:59,1187,2,S704443,30,0
925,6/26/2021 8:35,401,3,P203824,6,0
926,6/3/2021 13:12,312,2,J192194,188,0
927,5/10/2021 12:02,799,2,O856292,15,0
928,5/5/2021 12:44,550,2,O856292,29,0
929,6/26/2021 10:44,1065,1,J549755,10,1
930,5/16/2021 10:04,637,3,K669566,21,0
931,5/24/2021 9:47,764,3,D411745,0,0
932,6/14/2021 14:11,442,2,D411745,0,0
933,5/31/2021 14:56,844,2,X991580,30,0
934,6/16/2021 12:57,1398,2,D774655,91,0
935,5/13/2021 12:42,1318,3,K418200,0,0
936,5/14/2021 16:00,1316,3,Y193775,30,0
937,5/1/2021 11:37,828,3,S274120,0,0
938,6/11/2021 15:34,706,2,S704443,30,0
939,6/7/2021 10:38,866,1,X409223,0,0
940,6/21/2021 14:04,350,3,V828034,19,0
941,5/21/2021 9:04,690,3,F542348,12,0
942,6/3/2021 10:17,42,2,A475155,0,0
943,5/1/2021 14:11,1395,2,N620104,11,0
944,6/30/2021 8:12,1131,2,J632516,0,0
945,6/14/2021 11:16,360,3,F542348,21,0
946,5/27/2021 13:44,1467,3,Q921541,0,0
947,6/1/2021 12:45,384,3,V126561,0,0
948,5/6/2021 9:11,348,2,I281837,20,0
949,5/20/2021 8:08,438,2,K418200,2,0
950,6/14/2021 10:01,1336,2,V732706,0,0
951,6/1/2021 14:54,1487,2,G727038,10,0
952,6/23/2021 12:00,586,3,T398672,0,0
953,6/26/2021 8:41,1457,3,T398672,0,0
954,5/13/2021 14:25,1458,2,I992869,22,0
955,6/4/2021 10:32,942,3,Y193775,0,0
956,5/30/2021 14:44,129,3,J419954,0,0
957,6/9/2021 13:37,783,3,I543040,0,0
958,5/2/2021 11:28,1191,3,U641256,48,0
959,5/24/2021 12:01,1246,3,J419954,11,0
960,5/4/2021 12:46,1278,2,N620104,0,0
961,6/20/2021 8:49,1342,3,M794992,0,0
962,5/23/2021 11:33,409,2,E778362,0,0
963,6/8/2021 12:41,938,1,F533051,18,0
964,6/11/2021 14:46,1137,2,X991580,25,0
965,5/15/2021 14:03,1111,2,J632516,295,0
966,6/28/2021 10:19,1250,2,X409223,13,0
967,6/10/2021 10:35,1100,3,H438047,28,0
968,6/27/2021 12:05,219,3,T664783,0,1
969,6/21/2021 9:23,963,1,G727038,246,0
970,6/25/2021 14:48,220,2,H438047,13,1
971,6/25/2021 10:16,660,3,I281837,0,0
972,6/27/2021 11:35,615,3,T387561,5,0
973,5/30/2021 10:20,357,3,V126561,129,0
974,6/18/2021 11:18,812,2,T664783,6,0
975,5/24/2021 10:22,1115,3,G727038,14,1
976,5/17/2021 11:44,101,3,K915074,15,0
977,5/21/2021 9:07,801,3,D774655,0,0
978,5/29/2021 13:20,809,2,K418200,85,1
979,5/11/2021 9:37,349,2,K399501,265,0
980,5/16/2021 11:57,879,3,V732706,40,0
981,5/22/2021 14:56,76,3,P203824,78,0
982,6/17/2021 11:24,515,3,P286634,13,0
983,6/30/2021 9:06,56,2,K399501,0,1
984,5/6/2021 15:01,1027,2,K222775,255,0
985,6/9/2021 12:53,1156,1,J632516,0,1
986,6/23/2021 12:13,484,1,O362956,0,1
987,5/6/2021 15:03,960,1,U641256,12,0
988,5/6/2021 13:21,540,3,E778362,31,0
989,5/22/2021 11:52,858,3,V732706,0,0
990,5/24/2021 15:38,630,1,K273930,20,0
991,6/18/2021 8:53,542,3,A166733,0,0
992,5/29/2021 12:05,781,3,T398672,142,0
993,5/26/2021 12:40,931,3,S274120,25,0
994,5/30/2021 8:06,1358,1,U194381,7,0
995,6/23/2021 11:02,99,3,K915074,0,0
996,5/31/2021 10:24,1265,3,N620104,0,0
997,6/12/2021 9:20,155,2,N620104,0,0
998,5/13/2021 14:42,363,2,J632516,25,1
999,5/15/2021 15:43,1060,2,X825147,0,0
1000,6/24/2021 8:52,64,1,T398672,246,0
1001,5/1/2021 13:41,1043,2,K222775,0,0
1002,6/11/2021 15:49,559,3,K915074,235,0
1003,5/19/2021 13:44,1466,2,J632516,0,0
1004,6/2/2021 15:00,900,1,C206355,18,0
1005,6/14/2021 11:16,1059,2,O362956,0,0
1006,6/23/2021 10:15,1311,3,X825147,3,0
1007,5/10/2021 10:53,178,2,K669566,0,0
1008,5/22/2021 10:27,1484,2,G586239,17,0
1009,5/26/2021 8:10,63,1,K273930,0,0
1010,5/7/2021 12:29,1489,2,C206355,12,0
1011,6/26/2021 11:30,1410,3,V828034,94,1
1012,5/29/2021 15:35,318,3,D774655,5,0
1013,6/29/2021 13:35,662,3,S704443,26,0
1014,6/22/2021 8:19,700,2,B861430,0,0
1015,5/15/2021 12:51,1140,3,K222775,21,0
1016,5/5/2021 11:31,971,3,N620104,8,1
1017,6/10/2021 11:16,717,2,B651033,13,0
1018,5/25/2021 9:39,729,3,J419954,76,1
1019,5/21/2021 8:08,1430,3,U194381,20,0
1020,5/23/2021 8:10,1106,3,V126561,0,0
1021,6/6/2021 15:28,199,3,M163408,4,0
1022,6/8/2021 14:08,861,3,J192194,0,0
1023,5/26/2021 8:58,986,2,V126561,0,0
1024,5/3/2021 12:48,1322,3,M794992,11,1
1025,5/26/2021 15:41,428,3,T664783,25,0
1026,5/20/2021 15:20,677,1,O856292,0,0
1027,5/30/2021 10:51,757,3,B971624,0,0
1028,6/9/2021 10:46,890,2,Y193775,8,0
1029,6/6/2021 15:57,1392,1,G586239,0,0
1030,6/1/2021 13:47,343,3,K222775,24,1
1031,6/17/2021 9:01,325,1,M855788,0,0
1032,6/15/2021 15:29,184,2,S704443,11,0
1033,5/28/2021 12:47,1185,3,J632516,0,1
1034,6/9/2021 12:04,1131,2,N620104,301,1
1035,5/24/2021 9:24,1499,2,V126561,0,0
1036,6/25/2021 12:33,503,2,H438047,10,0
1037,5/22/2021 14:43,141,3,M163408,246,0
1038,6/2/2021 13:22,229,1,C319958,7,1
1039,5/27/2021 11:53,1107,1,V732706,13,0
1040,6/1/2021 10:16,891,1,F542348,18,0
1041,5/25/2021 13:25,1240,2,B651033,24,0
1042,5/28/2021 13:16,223,3,E778362,15,0
1043,5/13/2021 13:16,1302,2,J419954,0,0
1044,6/17/2021 9:06,487,1,T387561,268,0
1045,6/5/2021 10:41,297,3,K669566,0,0
1046,5/2/2021 8:03,825,3,I992869,0,0
1047,5/21/2021 10:17,885,2,J192194,0,0
1048,5/1/2021 11:23,699,2,C206355,3,0
1049,5/31/2021 13:15,315,3,J632516,7,0
1050,5/3/2021 8:44,383,3,J419954,0,0
1051,5/19/2021 13:19,567,3,K399501,6,0
1052,5/16/2021 13:04,778,2,T387561,29,0
1053,5/27/2021 13:15,1221,3,P203824,13,0
1054,6/18/2021 15:24,573,1,H438047,49,0
1055,5/28/2021 11:24,681,3,V828034,28,0
1056,5/26/2021 13:26,1303,3,I281837,0,0
1057,5/28/2021 15:39,283,3,V828034,15,0
1058,5/27/2021 12:45,1369,2,I992869,28,0
1059,6/3/2021 14:26,747,3,A166733,3,0
1060,5/21/2021 10:28,77,3,A166733,2,0
1061,6/13/2021 14:51,1195,3,S564705,0,0
1062,6/22/2021 8:48,1200,2,E243130,7,0
1063,5/25/2021 15:56,841,3,P203824,0,1
1064,5/28/2021 8:47,118,3,A475155,30,0
1065,5/13/2021 12:49,784,3,J173690,0,0
1066,6/3/2021 10:41,1041,2,Q921541,269,0
1067,5/22/2021 8:18,650,3,E988252,16,0
1068,5/19/2021 14:20,293,2,Y193775,29,0
1069,5/14/2021 15:54,577,2,T659609,0,0
1070,5/18/2021 9:49,847,3,C206355,15,0
1071,5/30/2021 14:31,333,3,I543040,0,0
1072,6/10/2021 10:27,582,3,V732706,25,0
1073,6/19/2021 9:46,412,1,V732706,0,0
1074,5/27/2021 12:17,723,1,V828034,0,0
1075,6/27/2021 10:05,456,2,V732706,19,1
1076,6/23/2021 11:24,1390,3,O362956,157,0
1077,6/13/2021 8:50,1033,3,K669566,281,0
1078,6/25/2021 11:34,1487,2,B971624,12,1
1079,6/3/2021 8:05,1327,3,L736768,0,0
1080,6/21/2021 10:48,358,1,V732706,0,0
1081,6/20/2021 14:30,491,3,A475155,13,0
1082,5/6/2021 13:08,573,2,V732706,0,0
1083,6/25/2021 8:38,848,3,D411745,3,0
1084,5/30/2021 12:53,1016,2,A475155,12,0
1085,6/7/2021 12:07,983,1,X110622,0,0
1086,6/26/2021 9:52,1175,3,L736768,0,0
1087,6/13/2021 8:38,374,3,N772493,0,0
1088,5/27/2021 11:23,963,3,I281837,8,0
1089,5/17/2021 12:06,1154,1,J419954,0,0
1090,6/5/2021 14:03,145,1,S564705,21,0
1091,6/24/2021 9:35,333,3,B971624,0,0
1092,5/5/2021 8:18,1451,2,C206355,108,0
1093,6/5/2021 12:54,1002,3,N470942,6,0
1094,6/12/2021 11:18,974,3,A475155,7,0
1095,6/8/2021 8:02,325,3,J173690,0,0
